gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-35,35-55,55<=,final_result
0,0,90,0,-131,12732,20,60,2,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-29,3525,20,80,2,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-137,1536,20,80,2,241,0,0,1,0,0,1,0,0,2
0,0,60,0,-246,2402,20,40,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-246,1210,20,50,2,241,0,0,1,0,0,1,0,0,2
1,0,90,0,-110,7014,20,80,2,241,0,0,0,1,0,1,0,0,2
0,0,60,0,-209,3416,20,40,2,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-137,1739,20,30,2,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-178,8755,20,70,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-221,3834,20,30,2,241,0,1,0,0,0,1,0,0,2
1,0,30,1,-89,260,20,50,2,241,0,0,1,0,0,1,0,0,0
0,0,60,0,-214,1242,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-17,563,20,70,2,241,0,0,1,0,0,1,0,0,0
0,0,120,0,-199,284,20,50,2,241,0,0,1,0,0,1,0,0,1
1,0,90,0,-228,1642,20,90,2,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-36,266,20,10,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-93,1705,20,60,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-46,4231,20,10,2,241,0,1,0,0,0,0,1,0,2
0,0,90,0,-219,1444,20,0,2,241,0,1,0,0,0,1,0,0,2
0,0,150,0,-1,617,20,80,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-171,3792,20,80,2,241,0,1,0,0,0,1,0,0,1
1,0,120,0,-24,360,20,0,2,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-15,97,20,10,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-214,4975,20,100,2,241,0,0,1,0,0,0,1,0,1
0,0,60,0,-170,1397,20,60,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-34,2178,20,40,2,241,1,0,0,0,0,1,0,0,1
0,0,60,1,-207,415,20,90,2,241,0,1,0,0,0,1,0,0,0
0,0,90,1,-109,4604,20,30,2,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-134,5379,20,80,2,241,0,0,1,0,0,1,0,0,1
1,0,60,0,-193,3147,20,40,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-199,2095,20,20,2,241,0,1,0,0,0,1,0,0,2
1,0,120,0,-110,965,20,70,2,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-136,2473,20,70,2,241,1,0,0,0,0,1,0,0,2
0,0,90,0,-128,1352,20,50,2,241,0,1,0,0,0,1,0,0,0
1,0,90,0,-93,1187,20,0,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-131,603,20,20,2,241,0,0,1,0,0,1,0,0,2
0,0,180,0,-129,4052,20,100,2,241,0,1,0,0,0,1,0,0,1
0,0,90,0,-120,2758,20,10,2,241,0,0,1,0,0,1,0,0,2
1,0,90,0,-80,144,20,10,2,241,0,1,0,0,0,1,0,0,2
1,0,30,0,-110,1931,20,70,2,241,1,0,0,0,0,0,1,0,1
0,0,90,0,-136,5391,20,50,2,241,0,0,1,0,0,0,1,0,2
0,0,60,0,-175,1341,20,60,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-17,1061,20,70,2,241,0,0,1,0,0,1,0,0,1
0,0,150,0,-15,181,20,40,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-44,1464,20,60,2,241,0,1,0,0,0,1,0,0,0
1,0,30,0,-28,711,20,60,2,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-28,1210,20,60,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-22,1619,20,60,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-43,530,20,10,2,241,0,0,1,0,0,1,0,0,2
0,0,90,0,-107,2233,20,100,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-93,2155,20,80,2,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-17,1548,20,20,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-121,210,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-143,669,20,30,2,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-100,433,20,80,2,241,1,0,0,0,0,1,0,0,0
0,0,120,0,-137,141,20,20,2,241,1,0,0,0,0,1,0,0,2
1,0,60,0,-122,99,20,70,2,241,0,1,0,0,0,1,0,0,0
1,0,60,0,-124,215,20,0,2,241,0,1,0,0,0,1,0,0,2
1,0,90,0,-93,3274,20,80,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-68,497,20,0,2,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-89,987,20,80,2,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-41,168,20,30,2,241,0,1,0,0,0,1,0,0,0
1,0,60,0,-40,72,20,20,2,241,0,0,1,0,0,0,1,0,2
0,0,30,0,-64,3729,20,80,2,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-22,233,20,60,2,241,1,0,0,0,0,1,0,0,0
0,0,30,0,-45,740,20,70,2,241,0,0,1,0,0,1,0,0,2
1,0,60,0,-12,298,20,50,2,241,0,0,1,0,0,1,0,0,0
0,0,60,0,-74,1215,20,100,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-117,5769,20,60,2,241,1,0,0,0,0,1,0,0,2
0,0,30,0,-23,964,20,80,2,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-53,2844,20,100,2,241,1,0,0,0,0,0,1,0,1
0,0,30,0,-22,810,20,50,2,241,1,0,0,0,0,1,0,0,0
0,0,60,1,-82,2097,20,0,2,241,1,0,0,0,0,1,0,0,2
1,0,60,0,-78,492,20,60,2,241,0,0,1,0,0,1,0,0,2
0,0,60,0,-106,104,20,20,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-78,1422,20,40,2,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-104,289,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-25,3852,20,80,2,241,0,0,1,0,0,0,1,0,0
1,0,60,0,-45,186,20,50,2,241,1,0,0,0,0,1,0,0,0
0,0,30,0,-28,94,20,40,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-90,514,20,0,2,241,0,1,0,0,0,0,1,0,0
0,0,60,0,-68,2168,20,70,2,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-79,88,20,20,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-89,1248,20,60,2,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-45,2699,20,70,2,241,0,0,1,0,0,1,0,0,1
0,0,30,1,-57,1566,20,90,2,241,1,0,0,0,0,1,0,0,1
1,0,120,0,-45,4353,20,50,2,241,0,0,1,0,0,1,0,0,1
1,0,60,0,-23,8018,20,90,2,241,1,0,0,0,0,1,0,0,1
1,0,180,0,-29,656,20,80,2,241,0,0,1,0,0,1,0,0,2
1,0,60,0,-29,2034,20,80,2,241,0,0,1,0,0,0,1,0,1
1,0,60,1,-82,156,20,10,2,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-52,133,20,10,2,241,0,0,1,0,0,1,0,0,2
0,0,60,0,-59,394,20,70,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-75,178,20,30,2,241,1,0,0,0,0,0,1,0,2
0,0,60,0,-80,475,20,100,2,241,1,0,0,0,0,0,1,0,0
0,0,60,0,-34,2169,20,100,2,241,0,0,0,1,0,0,1,0,1
0,0,30,0,-75,707,20,70,2,241,0,0,1,0,0,0,1,0,1
0,0,60,0,-75,1508,20,0,2,241,0,1,0,0,0,0,1,0,0
0,0,60,0,-72,3150,20,90,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-29,2123,20,90,2,241,0,0,1,0,0,1,0,0,1
0,0,60,0,-51,340,20,60,2,241,0,1,0,0,0,1,0,0,0
0,0,60,0,-71,942,20,70,2,241,1,0,0,0,0,1,0,0,1
1,0,30,0,-53,472,20,30,2,241,0,1,0,0,0,1,0,0,2
0,0,30,0,-40,1182,20,80,2,241,1,0,0,0,0,0,1,0,1
0,0,60,0,-60,2018,20,30,2,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-67,1932,20,80,2,241,1,0,0,0,0,0,1,0,2
1,0,30,0,-22,194,20,80,2,241,0,0,1,0,0,1,0,0,0
0,0,60,0,-52,513,20,30,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-57,417,20,40,2,241,0,1,0,0,0,1,0,0,2
1,0,60,0,-53,1145,20,70,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-28,227,20,0,2,241,0,1,0,0,0,1,0,0,2
0,0,90,0,-54,118,20,50,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-44,1171,20,90,2,241,1,0,0,0,0,1,0,0,1
0,0,60,0,-50,10563,20,60,2,241,0,1,0,0,0,1,0,0,1
0,0,60,0,-45,79,20,60,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-39,418,20,30,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-25,155,20,0,2,241,0,1,0,0,0,1,0,0,0
0,0,90,0,-43,2109,20,0,2,241,1,0,0,0,0,1,0,0,2
1,0,60,1,-29,138,20,70,2,241,1,0,0,0,0,1,0,0,2
0,0,30,0,-29,732,20,90,2,241,0,0,1,0,0,0,1,0,2
0,0,60,0,-15,115,20,60,2,241,1,0,0,0,0,0,1,0,2
1,0,60,0,-23,649,20,50,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-17,8163,20,60,2,241,0,1,0,0,0,1,0,0,0
0,0,90,1,-29,3421,20,50,2,241,0,0,1,0,0,1,0,0,1
1,0,60,0,-24,1202,20,0,2,241,1,0,0,0,0,1,0,0,2
1,0,60,0,-25,762,20,80,2,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-25,3652,20,100,2,241,1,0,0,0,0,0,1,0,1
1,0,60,0,-24,847,20,70,2,241,1,0,0,0,0,1,0,0,1
0,0,120,0,-24,494,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-24,416,20,40,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-23,2153,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-24,367,20,60,2,241,1,0,0,0,0,1,0,0,0
1,0,60,0,-17,946,20,40,2,241,0,0,1,0,0,1,0,0,2
0,0,60,0,-24,1349,20,60,2,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-17,249,20,90,2,241,0,0,1,0,0,1,0,0,2
1,0,30,0,-23,1955,20,70,2,241,1,0,0,0,0,1,0,0,1
1,0,60,0,-24,2615,20,70,2,241,0,0,1,0,0,0,0,1,1
0,0,60,0,-22,1453,20,90,2,241,1,0,0,0,0,1,0,0,1
0,0,90,0,-22,198,20,30,2,241,0,1,0,0,0,1,0,0,2
0,0,120,0,-20,448,20,40,2,241,1,0,0,0,0,1,0,0,0
0,0,60,0,-17,704,20,50,2,241,1,0,0,0,0,1,0,0,0
0,0,120,0,-22,3039,20,90,2,241,1,0,0,0,0,0,1,0,1
0,0,30,0,-22,182,20,40,2,241,0,1,0,0,0,0,1,0,2
0,0,60,0,-22,4065,20,90,2,241,0,0,1,0,0,0,1,0,1
0,0,30,0,-22,1216,20,30,2,241,0,0,1,0,0,1,0,0,1
0,0,90,0,-22,1041,20,20,2,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-21,2587,20,70,2,241,1,0,0,0,0,0,1,0,2
1,0,30,0,-17,14391,20,70,2,241,0,1,0,0,0,1,0,0,1
1,0,60,0,-110,576,69,84,7,241,0,0,1,0,0,0,1,0,2
1,0,150,1,-29,1516,69,44,7,241,0,0,1,0,0,0,1,0,2
0,0,30,0,-151,2574,69,45,7,241,0,1,0,0,0,1,0,0,1
0,0,30,0,-24,188,69,39,7,241,0,1,0,0,0,1,0,0,0
1,0,30,1,-25,152,69,46,7,241,0,1,0,0,0,0,1,0,0
1,0,120,0,-62,967,69,75,7,241,1,0,0,0,0,1,0,0,0
1,0,120,0,-110,910,29,94,9,269,1,0,0,0,0,1,0,0,1
0,0,120,0,-156,1847,31,90,9,269,0,0,1,0,0,1,0,0,1
1,0,60,0,-50,105,32,52,9,269,0,1,0,0,0,1,0,0,2
0,0,150,0,-135,1170,51,14,9,269,1,0,0,0,0,1,0,0,2
0,0,60,0,-22,714,10,94,9,269,0,0,1,0,0,1,0,0,1
1,0,120,0,-56,2258,25,100,9,269,0,0,1,0,0,0,1,0,1
0,0,105,0,-43,2932,19,92,9,269,0,0,0,1,0,0,0,1,1
0,0,30,0,-74,613,40,86,9,269,0,1,0,0,0,1,0,0,2
0,0,30,0,-25,3358,31,72,9,269,0,1,0,0,0,0,1,0,2
1,0,60,0,-108,10673,30,98,9,269,0,0,1,0,0,0,1,0,1
0,0,270,0,-24,1957,31,94,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-67,1624,32,50,9,269,1,0,0,0,0,1,0,0,2
0,0,120,0,-24,4941,32,100,9,269,0,1,0,0,0,1,0,0,1
0,0,60,0,-52,7252,29,96,9,269,0,1,0,0,0,1,0,0,1
0,0,30,0,-65,737,37,76,9,269,1,0,0,0,0,1,0,0,0
1,0,120,0,-23,6378,32,84,9,269,0,1,0,0,0,0,1,0,0
0,0,30,0,-37,1482,29,94,9,269,0,0,1,0,0,0,1,0,1
0,0,115,0,-58,330,32,86,9,269,0,1,0,0,0,0,1,0,2
1,0,90,0,-36,283,32,92,9,269,0,1,0,0,0,1,0,0,0
1,0,60,0,-57,535,32,56,9,269,1,0,0,0,0,0,1,0,2
0,0,100,0,-43,963,31,96,9,269,0,0,1,0,0,0,1,0,1
1,0,90,0,-82,626,31,98,9,269,0,0,1,0,0,0,1,0,2
0,0,120,0,-50,3794,33,76,9,269,1,0,0,0,0,1,0,0,0
0,0,30,0,-123,1131,32,98,9,269,0,0,1,0,0,1,0,0,1
1,0,60,0,-51,2234,33,92,9,269,1,0,0,0,0,0,1,0,1
0,0,100,0,-3,1281,32,52,9,269,1,0,0,0,0,1,0,0,0
0,0,30,0,-29,438,31,98,9,269,0,0,1,0,0,0,1,0,2
1,0,120,0,-46,2862,31,48,9,269,1,0,0,0,0,1,0,0,2
0,0,60,0,-143,3902,31,90,9,269,1,0,0,0,0,0,1,0,1
0,0,240,0,-45,402,32,90,9,269,1,0,0,0,0,1,0,0,2
0,0,90,0,-25,792,32,84,9,269,0,1,0,0,0,1,0,0,2
0,0,90,0,-12,818,31,98,9,269,0,0,1,0,0,1,0,0,1
1,0,30,1,-51,2578,29,86,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-67,1981,31,84,9,269,1,0,0,0,0,1,0,0,1
0,0,90,0,-38,740,36,56,9,269,1,0,0,0,0,1,0,0,2
0,0,90,0,-18,2613,32,82,9,269,0,0,1,0,0,1,0,0,0
0,0,60,0,-38,400,39,60,9,269,1,0,0,0,0,1,0,0,2
0,0,60,0,-60,2759,32,98,9,269,0,0,1,0,0,1,0,0,1
0,0,90,0,-43,267,38,58,9,269,0,1,0,0,0,1,0,0,0
0,0,80,1,-14,1552,32,82,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-61,856,32,86,9,269,1,0,0,0,0,1,0,0,1
1,0,60,0,-68,1614,29,90,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-38,2762,32,88,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-52,402,29,94,9,269,0,0,1,0,0,0,1,0,2
0,0,60,0,-80,6024,32,96,9,269,0,1,0,0,0,1,0,0,0
0,0,60,0,-15,1256,32,50,9,269,0,0,1,0,0,1,0,0,0
0,0,60,0,-115,1263,25,96,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-31,1989,32,56,9,269,1,0,0,0,0,1,0,0,0
1,0,30,1,-155,219,54,58,9,269,0,0,1,0,0,1,0,0,2
0,0,60,0,-61,3906,32,62,9,269,1,0,0,0,0,0,1,0,0
1,0,90,0,-57,721,32,76,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-135,3574,31,98,9,269,1,0,0,0,0,1,0,0,1
1,0,60,0,-89,177,32,86,9,269,0,0,1,0,0,1,0,0,0
0,0,60,0,-4,2377,32,58,9,269,0,1,0,0,0,1,0,0,2
1,0,60,1,-53,282,31,98,9,269,1,0,0,0,0,1,0,0,2
0,0,60,0,-10,3252,39,98,9,269,1,0,0,0,0,0,1,0,1
1,0,150,0,-5,514,32,76,9,269,0,1,0,0,0,0,1,0,2
1,0,60,0,-61,1011,32,86,9,269,0,1,0,0,0,1,0,0,1
0,0,60,0,-103,922,31,92,9,269,1,0,0,0,0,0,1,0,0
1,0,30,0,-15,811,30,30,9,269,0,0,1,0,0,0,0,1,0
0,0,90,0,-11,2053,42,78,9,269,0,1,0,0,0,0,1,0,0
1,0,90,0,-130,1024,35,90,9,269,0,0,1,0,0,1,0,0,0
0,0,80,0,-115,3753,31,70,9,269,0,1,0,0,0,1,0,0,0
1,0,30,0,-93,128,38,60,9,269,0,0,1,0,0,1,0,0,2
1,0,120,0,-53,2825,31,92,9,269,0,0,1,0,0,1,0,0,1
1,0,30,0,-30,196,32,44,9,269,1,0,0,0,0,1,0,0,2
1,0,90,0,-130,304,32,66,9,269,1,0,0,0,0,1,0,0,2
1,0,30,0,-9,3305,32,90,9,269,1,0,0,0,0,1,0,0,1
0,0,90,0,-92,1822,32,84,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-22,7987,31,92,9,269,1,0,0,0,0,1,0,0,1
0,0,150,0,-28,3154,32,88,9,269,1,0,0,0,0,1,0,0,0
1,0,210,0,-73,413,31,90,9,269,0,0,0,1,0,1,0,0,0
1,0,60,0,-25,1158,32,34,9,269,0,1,0,0,0,0,1,0,0
0,0,60,0,-15,1458,31,100,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-21,808,39,50,9,269,0,1,0,0,0,1,0,0,2
0,0,120,0,-81,5306,46,58,9,269,1,0,0,0,0,1,0,0,1
0,0,45,0,-15,133,32,54,9,269,0,0,1,0,0,1,0,0,2
1,0,30,0,-17,1174,43,44,9,269,0,0,1,0,0,0,1,0,0
0,1,60,0,-128,1164,34,74,9,269,0,1,0,0,0,1,0,0,0
0,0,30,0,-108,1009,25,96,9,269,0,0,1,0,0,0,1,0,1
0,0,60,0,-23,498,32,90,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-107,1295,32,72,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-46,347,46,82,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-130,4070,32,58,9,269,1,0,0,0,0,1,0,0,0
0,0,110,0,-53,108,30,58,9,269,0,1,0,0,0,1,0,0,2
0,0,30,0,-53,667,39,38,9,269,1,0,0,0,0,1,0,0,2
0,0,30,0,-31,267,31,90,9,269,0,0,1,0,0,0,0,1,0
0,0,120,0,-25,451,32,88,9,269,1,0,0,0,0,1,0,0,2
0,0,100,0,-51,1143,29,98,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-23,524,26,100,9,269,0,1,0,0,0,0,1,0,1
0,0,30,0,-14,224,30,84,9,269,0,0,1,0,0,0,1,0,2
0,0,60,0,-121,4730,28,84,9,269,0,1,0,0,0,1,0,0,1
0,0,30,0,-103,1164,53,70,9,269,1,0,0,0,0,1,0,0,0
1,0,90,0,-140,1464,36,86,9,269,0,1,0,0,0,1,0,0,1
0,0,60,0,-74,4227,16,100,9,269,1,0,0,0,0,1,0,0,1
0,0,120,0,-28,1332,30,88,9,269,0,0,1,0,0,1,0,0,2
0,0,30,0,-122,1212,31,98,9,269,0,1,0,0,0,0,1,0,1
0,0,30,0,-50,578,32,84,9,269,0,1,0,0,0,0,1,0,2
0,0,90,0,-31,519,30,96,9,269,0,0,1,0,0,1,0,0,1
0,0,60,1,-22,2513,32,72,9,269,1,0,0,0,0,1,0,0,2
0,1,30,1,-24,530,32,84,9,269,0,1,0,0,0,1,0,0,1
1,0,60,0,-51,5539,30,96,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-50,1485,32,54,9,269,0,1,0,0,0,1,0,0,0
0,0,90,0,-79,6113,30,100,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-21,9203,31,96,9,269,0,0,0,1,0,0,1,0,1
1,0,130,0,23,651,32,84,9,269,1,0,0,0,0,1,0,0,2
0,0,30,0,-16,670,32,80,9,269,0,0,1,0,0,1,0,0,2
0,0,120,0,-44,1929,18,92,9,269,1,0,0,0,0,0,1,0,1
1,0,60,0,-23,1235,32,72,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-10,2605,31,100,9,269,1,0,0,0,0,0,0,1,1
0,0,90,0,-67,1054,30,92,9,269,1,0,0,0,0,1,0,0,1
0,0,90,0,-59,847,35,78,9,269,1,0,0,0,0,1,0,0,1
1,0,30,0,-32,1454,32,92,9,269,1,0,0,0,0,0,1,0,1
1,0,180,0,-78,2712,22,98,9,269,0,1,0,0,0,1,0,0,1
1,0,30,0,-44,1113,30,62,9,269,1,0,0,0,0,1,0,0,2
1,0,120,0,-18,767,29,88,9,269,1,0,0,0,0,0,1,0,0
0,0,60,0,-52,775,33,92,9,269,0,0,1,0,0,1,0,0,0
0,0,120,1,-155,248,32,34,9,269,1,0,0,0,0,1,0,0,2
0,0,30,0,-74,6634,31,94,9,269,0,1,0,0,0,0,1,0,1
0,0,90,0,-38,2595,33,88,9,269,0,0,1,0,0,0,1,0,1
1,0,120,1,-143,562,43,76,9,269,0,1,0,0,0,1,0,0,2
1,0,60,0,-22,438,30,68,9,269,0,0,1,0,0,0,1,0,2
1,0,30,0,-53,335,31,40,9,269,1,0,0,0,0,1,0,0,0
0,0,30,0,-74,4990,31,98,9,269,0,0,1,0,0,1,0,0,1
0,0,180,0,-101,1097,31,74,9,269,0,1,0,0,0,1,0,0,2
0,0,30,0,-60,254,32,84,9,269,1,0,0,0,0,1,0,0,0
0,0,60,0,-60,941,30,82,9,269,1,0,0,0,0,0,1,0,0
0,1,120,0,-16,1146,32,42,9,269,1,0,0,0,0,1,0,0,2
0,0,90,0,-255,358,32,58,9,241,1,0,0,0,0,1,0,0,2
0,0,60,0,-74,3799,31,68,9,269,1,0,0,0,0,0,1,0,0
0,0,30,0,-44,3409,32,96,9,269,0,0,1,0,0,1,0,0,1
0,0,90,0,-32,352,30,92,9,269,1,0,0,0,0,1,0,0,0
0,0,60,0,-114,546,44,92,9,269,1,0,0,0,0,1,0,0,0
1,0,60,0,-136,2597,32,58,9,269,1,0,0,0,0,1,0,0,0
0,0,60,0,-64,1377,32,86,9,269,1,0,0,0,0,1,0,0,0
1,0,60,0,-32,875,25,98,9,269,0,0,0,1,0,0,1,0,1
1,0,90,1,0,1114,20,72,9,241,0,1,0,0,0,1,0,0,2
0,0,60,0,-93,2634,36,88,9,269,1,0,0,0,0,1,0,0,2
0,0,90,0,-84,2935,31,70,9,269,1,0,0,0,0,1,0,0,2
1,0,170,0,-31,738,32,70,9,269,0,0,1,0,0,1,0,0,0
0,0,30,1,-29,2063,45,8,9,269,0,1,0,0,0,1,0,0,2
1,0,60,0,-143,2634,30,36,9,269,0,0,0,0,1,1,0,0,2
0,0,40,0,-31,1844,29,84,9,269,0,0,1,0,0,1,0,0,1
0,0,30,0,-70,1062,31,86,9,269,1,0,0,0,0,0,1,0,0
0,0,60,0,-73,1870,24,96,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-23,1648,32,76,9,269,1,0,0,0,0,0,1,0,1
1,0,30,0,-24,169,32,54,9,269,1,0,0,0,0,1,0,0,0
1,0,120,0,-41,4428,32,68,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-49,575,33,22,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-95,2671,32,50,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-22,1799,35,52,9,269,0,0,1,0,0,1,0,0,0
1,0,90,0,-79,405,31,72,9,269,1,0,0,0,0,1,0,0,1
0,0,60,0,-23,513,31,86,9,269,1,0,0,0,0,1,0,0,1
0,0,90,0,-51,298,31,82,9,269,0,0,1,0,0,1,0,0,0
0,0,30,0,-18,1471,32,90,9,269,1,0,0,0,0,1,0,0,1
0,0,30,1,-25,2960,33,90,9,269,0,1,0,0,0,1,0,0,1
0,0,60,1,-127,4153,31,82,9,269,0,1,0,0,0,1,0,0,1
1,0,90,0,-31,7618,31,70,9,269,1,0,0,0,0,1,0,0,2
0,0,90,0,-114,964,34,96,9,269,0,0,1,0,0,1,0,0,1
0,0,60,0,-18,497,32,68,9,269,0,0,1,0,0,0,1,0,0
0,0,30,0,-29,4597,30,90,9,269,0,0,0,1,0,0,1,0,1
0,0,60,0,-155,7087,31,94,9,269,1,0,0,0,0,0,1,0,2
0,1,30,0,-52,1896,30,68,9,269,0,1,0,0,0,0,1,0,0
1,0,60,1,-81,1146,32,80,9,269,1,0,0,0,0,1,0,0,0
0,0,60,0,-154,4390,32,90,9,269,0,0,1,0,0,1,0,0,0
0,0,60,0,-15,2862,32,86,9,269,1,0,0,0,0,1,0,0,1
0,0,90,0,-8,235,32,76,9,269,1,0,0,0,0,1,0,0,0
0,1,30,0,-143,964,30,98,9,269,1,0,0,0,0,1,0,0,1
0,1,70,0,-63,967,32,90,9,269,0,0,1,0,0,0,1,0,1
1,0,150,0,-28,1728,32,96,9,269,0,1,0,0,0,0,1,0,1
0,0,210,0,-43,3977,22,96,9,269,0,1,0,0,0,1,0,0,1
0,0,60,0,-122,1140,32,94,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-85,528,29,94,9,269,0,0,1,0,0,0,1,0,0
0,0,60,0,-38,1380,30,90,9,269,1,0,0,0,0,0,1,0,2
0,0,60,0,-31,1534,37,60,9,269,0,1,0,0,0,1,0,0,0
1,0,60,0,-147,1284,32,88,9,241,0,0,1,0,0,1,0,0,2
1,0,60,0,-25,2534,32,96,9,269,1,0,0,0,0,1,0,0,1
0,0,180,0,-37,614,32,96,9,269,1,0,0,0,0,0,1,0,2
1,0,90,1,-43,1813,4,94,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-18,679,58,90,9,269,1,0,0,0,0,0,1,0,2
1,0,150,0,-59,2784,32,40,9,269,0,0,1,0,0,1,0,0,0
0,0,60,0,-81,7373,27,98,9,269,0,0,1,0,0,0,1,0,1
0,0,220,0,-5,285,30,94,9,269,1,0,0,0,0,1,0,0,1
0,1,150,0,-22,1620,35,34,9,269,0,1,0,0,0,1,0,0,2
0,1,30,0,-88,292,33,72,9,269,1,0,0,0,0,1,0,0,0
0,0,60,0,-49,2596,30,76,9,269,1,0,0,0,0,1,0,0,1
0,0,30,0,-115,962,32,92,9,269,0,0,1,0,0,0,1,0,1
0,0,30,0,-42,566,32,82,9,269,0,1,0,0,0,1,0,0,0
0,0,30,0,-60,1762,37,52,9,269,0,1,0,0,0,1,0,0,0
0,0,30,0,-60,4669,30,96,9,269,0,0,1,0,0,1,0,0,1
0,0,120,0,3,103,31,64,9,269,0,1,0,0,0,1,0,0,2
1,0,150,0,-29,802,32,20,9,269,0,1,0,0,0,1,0,0,2
0,0,90,0,-22,184,39,78,9,269,0,1,0,0,0,0,1,0,2
0,0,60,0,-38,2805,32,92,9,269,1,0,0,0,0,1,0,0,2
0,0,60,0,-60,4027,30,96,9,269,0,0,1,0,0,0,1,0,1
0,0,30,0,-63,4630,30,96,9,269,1,0,0,0,0,1,0,0,1
0,0,180,0,-134,5219,32,84,9,269,1,0,0,0,0,1,0,0,1
